LOC100490937,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.2,2.7,0.2,0.4,1.4,0.1,0.1,0.1,0.0,7.2,0.2,0.1,0.1,0.2,0.1,0.1,1.1,0.2,0.2,0.1,0.2,0.0,0.1,0.1,0.7,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.1,6.3,0.5,0.2,2.2,0.3,0.2,2.1,0.2,0.2,0.1,0.2,1.0,0.1,0.8,0.1,0.8,0.3,0.2,0.1,0.1,0.2,0.6,2.6,0.7,3.2,0.1,0.1,0.1,0.1,0.4,0.1,0.2,0.2,0.3,0.1,0.2,0.5,0.0,0.7,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.4,0.4,0.4,0.3,0.1,12.2,0.3,0.6,0.3,0.1,0.4,0.2,0.6,0.4,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.6,0.2,0.3,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.8,3.7,0.3,17.7,0.1,0.0,0.4,0.2,0.1,0.0,0.9,0.1,0.3,0.1,0.1,18.3,0.6,0.1,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.6,0.4,0.1,0.1,0.1,0.4,0.4,0.4,0.6,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.1,1.5,0.2,0.1,0.1,1.4,0.1,0.1,0.3,0.1
LOC100491105,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,44.8,0.0,0.1,0.2,0.0,0.1,0.3,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.9,26.7,0.0,0.0,0.1,0.1,0.0,1.5,0.0,0.0,0.0,0.1,0.3,1.7,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,16.2,0.1,41.9,0.1,0.0,0.7,0.1,31.2,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,2.0,0.2,0.1,17.2,0.0,0.0,0.1,0.4,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,5.9,0.0,0.0,0.1,0.2,0.0,0.2,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.5,0.1,0.4,0.0,0.2,0.1,1.1,0.1,0.0,0.0,0.1,0.0,0.3,16.0,0.0,0.0,0.1,0.0,0.8,9.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.0,0.6,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1
LOC100491128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.3,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,8.4,5.4,0.0,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.2,0.0,0.0,6.8,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,10.1,0.0,4.2,0.3,7.7,0.4,0.0,10.8,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.2,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,10.6,0.0,8.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,12.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.3,0.2,0.1,0.0,0.1,0.1,8.9,0.1,0.0,0.0,0.0,0.1,1.8,11.2,0.0,0.1,0.1,0.1,10.1,11.9,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.1,1.5,0.1,0.1,0.5,0.1,12.2,19.3,0.2,0.1,0.1,0.2,0.1,0.1,0.0,0.4,2.2
LOC100491159,0.1,0.4,0.2,0.3,0.2,0.1,0.2,0.3,0.2,0.1,0.3,0.1,0.1,0.2,0.3,0.2,0.2,0.0,0.0,7.5,0.2,0.2,0.2,0.1,0.1,0.0,0.1,0.1,0.7,1.2,0.8,2.2,0.1,0.2,0.3,0.1,0.7,0.5,9.4,4.1,1.0,0.2,0.1,0.0,0.9,0.1,0.2,0.1,0.3,1.1,0.8,1.6,2.7,2.2,0.3,0.2,8.0,0.2,0.3,0.0,0.1,0.0,0.1,0.4,0.3,0.2,0.2,0.0,0.2,20.8,0.3,14.2,0.1,9.9,2.5,0.3,14.7,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.0,2.7,2.3,3.2,3.3,3.3,2.0,0.1,0.2,1.0,0.4,0.7,0.9,0.2,0.1,0.1,10.1,0.1,9.0,0.2,0.0,0.2,0.2,0.2,0.1,0.2,0.2,2.2,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.6,0.1,0.3,0.2,9.0,0.1,0.3,0.1,0.1,0.2,1.6,0.6,1.5,0.5,1.1,3.1,3.2,2.9,0.0,0.1,0.3,7.2,0.2,0.0,0.4,0.2,0.1,2.5,17.1,0.3,0.5,0.8,0.2,7.1,13.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.7,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.7,1.7,1.1,0.1,3.0,2.4,2.9,3.9,10.7,0.0,0.1,0.1,0.1,0.1,0.1,0.4,0.3,2.3
LOC100491229,0.8,0.9,0.8,0.8,0.8,0.9,0.8,0.0,0.6,0.8,0.8,1.1,1.3,0.9,0.6,0.8,0.7,0.6,0.8,0.0,0.4,1.5,0.7,0.3,0.6,0.5,0.4,0.9,0.7,0.5,1.1,0.0,0.4,1.3,0.9,0.6,0.8,1.0,0.2,0.2,0.8,1.5,1.5,0.4,0.4,1.9,0.4,1.1,1.5,0.8,0.8,0.8,0.3,0.4,0.6,1.6,0.2,0.7,0.5,0.9,0.5,0.5,0.4,0.9,0.9,1.6,1.3,0.2,0.4,0.1,1.2,1.1,0.4,0.0,0.3,0.1,0.1,0.7,0.3,0.3,0.2,0.9,1.0,0.7,0.4,0.7,0.5,0.3,1.1,0.1,1.4,1.4,0.9,1.0,1.4,0.6,0.2,0.3,0.3,0.3,0.5,0.8,0.8,0.9,0.6,0.7,1.9,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,1.1,0.8,1.3,0.7,0.8,0.4,0.5,0.5,1.7,1.2,1.0,1.2,0.6,0.8,0.6,0.1,0.2,0.6,0.1,2.0,1.2,1.5,1.7,1.6,1.1,0.9,0.2,0.7,1.0,0.3,0.4,0.3,0.6,0.1,0.8,0.0,0.8,0.0,0.1,1.7,1.1,0.0,0.1,0.7,0.4,1.2,0.6,0.0,0.1,1.1,0.7,1.2,1.7,1.4,0.5,0.9,1.0,1.2,1.1,1.0,0.0,0.2,0.6,1.1,0.9,0.8,0.4,1.1,0.8,0.1,0.4,0.6,0.6,0.1,1.2,0.6,0.4,0.5,0.8,0.0,0.3,0.9,1.3,1.6,0.1,0.1,0.7,0.5,0.6
LOC100491233,0.6,0.8,1.2,0.8,1.1,1.3,1.5,1.0,1.5,1.6,1.3,2.2,2.6,1.6,1.3,1.1,1.5,2.3,1.4,0.3,0.5,1.1,0.7,0.5,1.0,1.2,1.1,0.9,0.6,0.6,0.5,0.0,0.6,1.2,1.4,0.9,0.7,0.7,0.2,0.2,0.2,1.5,0.9,1.1,0.4,1.8,0.3,0.7,1.1,1.0,0.5,1.4,0.6,0.6,0.3,1.1,0.2,1.1,0.4,1.2,0.7,0.7,0.9,1.0,0.7,0.8,0.9,0.1,0.4,0.0,1.6,0.0,0.7,0.1,0.7,0.4,0.2,0.7,0.9,1.0,0.5,0.6,1.4,0.9,0.3,2.0,1.0,0.4,1.3,0.0,0.8,0.9,0.7,1.4,1.5,0.5,0.3,0.6,0.4,0.0,0.8,1.5,0.5,0.8,0.4,0.4,1.0,0.4,0.9,0.5,1.1,0.3,0.1,1.2,3.0,0.8,1.2,1.2,0.7,0.7,0.5,0.6,0.8,1.4,0.9,1.0,1.1,1.4,0.7,0.6,0.5,0.5,0.6,0.6,1.2,0.4,0.8,0.7,1.0,0.4,0.6,0.4,0.3,0.9,0.4,0.5,0.4,0.4,0.0,0.3,0.0,1.0,0.5,0.1,1.2,0.7,0.3,0.2,0.6,0.6,0.6,0.6,0.0,0.4,1.2,1.0,0.8,0.7,1.2,1.1,0.6,0.8,0.6,1.1,1.5,0.3,0.6,1.1,1.0,1.2,0.7,0.5,0.8,0.4,0.4,1.3,0.6,0.4,0.0,0.9,0.4,0.5,0.3,0.9,1.9,0.8,0.7,0.9,0.6,0.3,0.2,0.5,0.9,0.5
LOC100491278-like,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.0,0.4,0.3,0.3,0.7,0.5,0.4,0.2,0.6,0.5,0.7,0.5,0.1,0.6,1.1,0.9,0.5,1.0,0.6,1.2,1.2,0.6,0.5,1.2,0.1,0.7,1.4,1.1,1.2,0.7,1.2,0.1,0.2,1.7,1.5,1.3,0.4,0.5,1.5,0.5,1.3,1.3,1.0,0.7,0.4,0.7,0.7,1.2,1.6,0.1,0.9,1.3,1.7,1.1,0.3,0.7,1.2,1.2,0.9,1.6,0.0,0.9,0.1,1.6,0.1,0.6,0.1,0.7,0.4,0.1,0.9,0.8,0.9,0.6,1.4,1.7,0.5,1.1,1.3,1.2,0.4,0.9,0.1,1.6,1.3,1.4,2.3,0.7,0.8,0.3,0.5,0.4,0.4,1.0,1.6,2.4,1.0,0.7,0.8,1.3,0.4,0.8,0.7,0.2,0.5,0.1,0.7,0.4,1.3,1.4,1.1,1.0,1.0,1.0,0.8,1.4,2.1,1.3,1.6,1.3,1.8,1.3,0.8,0.0,0.6,0.5,0.1,1.4,1.8,1.4,1.3,1.8,1.1,0.5,1.1,0.7,1.1,0.7,0.4,0.6,0.5,0.6,1.1,0.1,1.1,1.0,0.2,1.0,1.3,0.6,0.1,1.2,1.2,1.2,0.8,0.0,0.3,1.4,1.6,1.6,1.3,2.1,0.7,1.8,0.9,0.8,1.7,1.6,0.3,0.8,1.5,1.5,1.5,0.9,1.2,1.4,1.4,0.6,0.9,0.6,0.6,0.5,1.2,0.3,0.5,0.5,1.2,0.0,0.7,1.2,1.2,2.5,0.4,1.0,0.6,0.8,0.8
LOC100491304,3.3,1.1,1.1,1.1,0.9,0.9,0.5,1.2,0.5,0.6,0.5,0.4,0.3,0.5,0.6,0.5,0.0,0.5,0.4,0.4,0.6,0.6,0.9,0.5,0.9,0.6,0.7,0.9,0.5,0.7,0.8,0.2,0.2,0.6,0.7,0.2,1.1,0.5,0.1,0.1,1.0,0.5,0.7,0.5,0.6,0.5,0.3,0.5,0.6,0.4,0.6,0.5,0.4,0.5,0.2,0.4,0.3,0.4,0.5,0.6,0.6,0.4,0.4,0.8,0.9,0.3,0.5,0.0,0.1,0.2,0.6,0.0,0.3,0.3,0.4,0.9,0.3,1.3,0.7,1.3,1.1,1.3,0.7,0.5,0.9,1.3,0.7,0.1,0.6,0.4,1.0,0.8,1.3,0.4,1.0,1.1,0.7,0.6,0.4,0.6,0.3,0.5,0.4,0.8,1.1,0.9,0.7,1.5,0.7,1.8,0.3,0.2,0.2,0.2,0.1,1.3,0.4,0.7,1.2,1.3,0.9,0.6,0.4,0.6,0.5,0.8,0.4,0.4,0.6,1.7,0.3,0.9,0.1,0.3,0.7,1.0,0.9,0.6,1.5,1.0,1.2,0.3,0.7,0.3,0.3,0.4,0.4,0.0,0.8,1.2,0.1,0.8,0.1,0.4,0.7,0.1,0.6,0.2,1.6,0.7,0.8,0.2,0.0,0.3,1.0,1.1,1.1,1.4,1.2,0.7,1.4,0.8,0.7,0.7,0.6,0.9,1.1,0.6,0.6,0.5,1.4,2.0,1.8,1.3,0.0,0.5,1.1,0.7,0.6,0.7,0.5,0.3,0.3,1.4,0.2,0.6,1.6,0.7,0.3,0.6,0.2,1.8,1.3,0.4
LOC100491368-like,0.6,2.0,1.2,2.1,1.6,0.8,0.8,0.9,1.9,2.3,2.0,1.1,1.5,1.2,1.3,2.2,0.7,2.2,0.6,0.7,0.9,0.8,1.0,0.7,1.1,0.7,0.5,0.6,0.7,1.0,0.6,0.3,0.9,1.4,0.4,0.4,0.8,1.0,0.3,0.4,0.5,2.2,0.4,1.8,1.0,1.2,0.5,1.2,0.5,0.9,0.8,0.4,0.9,0.8,0.9,0.8,0.8,0.7,1.1,0.5,0.8,1.2,0.8,0.6,1.4,1.1,1.2,1.3,0.9,0.8,2.0,0.5,1.7,1.0,0.8,0.6,0.3,0.6,0.7,0.7,0.7,0.5,1.2,0.9,0.2,1.4,0.9,1.1,1.1,0.3,0.2,0.2,0.3,1.9,1.2,0.2,0.2,1.0,0.9,0.3,0.6,1.3,2.3,0.7,0.6,1.1,0.3,0.3,0.8,0.4,0.3,0.1,0.2,0.8,0.2,0.4,1.5,0.9,0.7,0.7,0.3,0.3,0.7,0.9,0.9,0.8,0.5,0.0,0.9,0.7,0.1,0.3,0.9,0.3,0.3,0.6,0.3,0.1,0.4,0.4,1.0,0.5,0.9,0.1,0.6,0.7,0.9,0.7,1.5,0.3,0.3,0.8,0.6,0.4,0.9,0.5,0.1,0.4,0.6,0.8,0.4,0.5,0.8,0.6,0.2,0.4,0.3,0.1,0.3,1.5,0.4,0.8,0.9,0.6,1.1,0.5,0.6,0.4,0.7,1.1,0.5,0.6,0.3,0.2,0.8,0.5,0.5,0.4,1.2,0.8,0.5,0.8,0.9,0.1,0.9,0.7,0.4,0.9,0.5,0.8,0.3,0.7,0.7,0.4
LOC100491786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,22.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
